id,species,margin1,margin2,margin3,margin4,margin5,margin6,margin7,margin8,margin9,margin10,margin11,margin12,margin13,margin14,margin15,margin16,margin17,margin18,margin19,margin20,margin21,margin22,margin23,margin24,margin25,margin26,margin27,margin28,margin29,margin30,margin31,margin32,margin33,margin34,margin35,margin36,margin37,margin38,margin39,margin40,margin41,margin42,margin43,margin44,margin45,margin46,margin47,margin48,margin49,margin50,margin51,margin52,margin53,margin54,margin55,margin56,margin57,margin58,margin59,margin60,margin61,margin62,margin63,margin64,shape1,shape2,shape3,shape4,shape5,shape6,shape7,shape8,shape9,shape10,shape11,shape12,shape13,shape14,shape15,shape16,shape17,shape18,shape19,shape20,shape21,shape22,shape23,shape24,shape25,shape26,shape27,shape28,shape29,shape30,shape31,shape32,shape33,shape34,shape35,shape36,shape37,shape38,shape39,shape40,shape41,shape42,shape43,shape44,shape45,shape46,shape47,shape48,shape49,shape50,shape51,shape52,shape53,shape54,shape55,shape56,shape57,shape58,shape59,shape60,shape61,shape62,shape63,shape64,texture1,texture2,texture3,texture4,texture5,texture6,texture7,texture8,texture9,texture10,texture11,texture12,texture13,texture14,texture15,texture16,texture17,texture18,texture19,texture20,texture21,texture22,texture23,texture24,texture25,texture26,texture27,texture28,texture29,texture30,texture31,texture32,texture33,texture34,texture35,texture36,texture37,texture38,texture39,texture40,texture41,texture42,texture43,texture44,texture45,texture46,texture47,texture48,texture49,texture50,texture51,texture52,texture53,texture54,texture55,texture56,texture57,texture58,texture59,texture60,texture61,texture62,texture63,texture64
1545,Populus_Grandidentata,0.009766,0.011719,0.12109,0.003906,0.009766,0.009766,0.007812,0.005859,0,0.015625,0.005859,0.015625,0.052734,0,0.019531,0,0,0.019531,0.001953,0.001953,0.015625,0,0,0,0.003906,0.007812,0,0.005859,0.039062,0.007812,0,0,0.009766,0.001953,0.007812,0.007812,0.041016,0.10352,0.017578,0.009766,0,0,0.072266,0.009766,0.007812,0.007812,0.033203,0.060547,0,0.019531,0.021484,0.001953,0.009766,0,0.011719,0.001953,0.007812,0,0.03125,0,0.001953,0,0.10938,0,0.00039499,0.00039867,0.00041027,0.00039652,0.00038027,0.00036474,0.00034905,0.00032739,0.00031171,0.00029732,0.00027816,0.00026538,0.00025577,0.00024775,0.00023874,0.00023961,0.00023584,0.00023731,0.00025871,0.00026732,0.00028982,0.00030706,0.00032641,0.00034782,0.00037999,0.00040164,0.0004254,0.00045473,0.00048619,0.00052494,0.00056012,0.00059212,0.00056256,0.00052491,0.00049195,0.00046335,0.00043821,0.00040787,0.00038987,0.00036708,0.00034106,0.00032832,0.00030714,0.00028709,0.00026859,0.00025846,0.00024795,0.00024212,0.00023842,0.00024378,0.00024744,0.00026045,0.00027384,0.00029227,0.00030605,0.00032559,0.00034113,0.00035669,0.00037555,0.00039162,0.00039561,0.00038354,0.00041955,0.00042135,0.009766,0.00293,0.00293,0.008789,0.055664,0,0.011719,0.008789,0.012695,0.007812,0,0.12988,0,0.004883,0,0,0.004883,0,0.010742,0.010742,0,0,0.025391,0.000977,0.004883,0,0.030273,0.001953,0.011719,0.000977,0.010742,0,0.006836,0.056641,0.00293,0,0.000977,0.037109,0.008789,0.00293,0.017578,0,0.003906,0.09668,0.029297,0.029297,0.013672,0.026367,0.000977,0.00293,0,0,0.008789,0.011719,0.21387,0,0.041016,0,0.003906,0,0,0,0,0.014648
1547,Prunus_X_Shmittii,0.001953,0.001953,0.007812,0.019531,0.037109,0,0.013672,0,0.009766,0.003906,0,0.039062,0,0.005859,0.044922,0,0.009766,0,0.005859,0,0.03125,0.039062,0,0.037109,0.029297,0.009766,0.013672,0.019531,0,0.017578,0.027344,0.017578,0,0,0.001953,0.001953,0.009766,0.017578,0.037109,0.029297,0.015625,0.001953,0.060547,0.017578,0,0.03125,0.044922,0.083984,0.013672,0.048828,0,0,0.017578,0.027344,0.029297,0.027344,0.003906,0,0,0.003906,0,0.027344,0.001953,0.001953,0.00084882,0.0007917,0.00073412,0.0006894,0.00064957,0.00060775,0.00056847,0.00053628,0.00050299,0.00047087,0.00044334,0.00041936,0.00040265,0.00038843,0.00038285,0.0003791,0.00038381,0.00039274,0.00040374,0.00041688,0.00043575,0.00045696,0.00048566,0.00051963,0.00055392,0.00058796,0.00062388,0.0006613,0.00070158,0.00075344,0.00080955,0.00086721,0.00091603,0.00087376,0.00081613,0.00075958,0.00070644,0.00065796,0.00061208,0.00057299,0.00053809,0.00050181,0.00046602,0.00043689,0.00041731,0.00040094,0.00038734,0.00038016,0.00038163,0.00038358,0.00039135,0.00040138,0.00041362,0.00043499,0.00045807,0.00048589,0.00051556,0.00054781,0.00058394,0.00062482,0.00066754,0.00071348,0.00076169,0.00081762,0.001953,0.016602,0.009766,0.023438,0,0.046875,0.007812,0.001953,0.023438,0.018555,0,0,0.035156,0.020508,0,0,0.029297,0.00293,0.013672,0.027344,0,0.006836,0.063477,0.003906,0.033203,0,0.011719,0.00293,0.033203,0.024414,0.027344,0,0.004883,0,0.013672,0,0,0,0.039062,0.008789,0.083008,0.010742,0.081055,0.016602,0.021484,0.000977,0.063477,0,0.019531,0.032227,0,0,0.008789,0.009766,0,0,0.003906,0.000977,0.039062,0,0,0,0.022461,0.033203
1548,Quercus_x_Hispanica,0.003906,0.003906,0.033203,0.037109,0.003906,0.003906,0.03125,0,0,0.011719,0.013672,0.017578,0.009766,0.001953,0.023438,0,0.025391,0.019531,0.021484,0.013672,0.044922,0,0,0,0.001953,0.029297,0,0.013672,0.025391,0.015625,0.005859,0,0.023438,0.007812,0.007812,0.027344,0.011719,0.039062,0.025391,0.007812,0,0.025391,0.03125,0.009766,0.03125,0.005859,0.058594,0.039062,0.009766,0.03125,0.019531,0,0.041016,0.005859,0.041016,0.001953,0.009766,0.019531,0.03125,0.005859,0,0,0.019531,0,0.00080991,0.00080364,0.000756,0.00070817,0.0006573,0.00060747,0.00056008,0.0005158,0.00047221,0.00043255,0.00039044,0.0003541,0.00032531,0.00030021,0.00028352,0.00028061,0.00028213,0.00028936,0.00030945,0.00033402,0.00035585,0.00038587,0.00041726,0.000458,0.00050104,0.00055315,0.00060523,0.00065958,0.00071296,0.00076187,0.00076757,0.00075678,0.00080452,0.00079593,0.00080078,0.00075957,0.00070636,0.00065707,0.00060432,0.0005538,0.00051687,0.00047224,0.000428,0.00038542,0.00034754,0.00031633,0.00028685,0.00026384,0.00024718,0.00024865,0.00025001,0.00027735,0.0003045,0.0003425,0.00037719,0.00041601,0.00046201,0.00050798,0.00055724,0.0006093,0.00065879,0.0007096,0.00076078,0.00080132,0,0.005859,0.000977,0.061523,0,0.039062,0.001953,0,0.045898,0.13867,0.009766,0,0.005859,0,0,0,0.007812,0,0.043945,0.011719,0,0,0.006836,0.001953,0.007812,0.007812,0,0,0.048828,0.021484,0.088867,0,0.13574,0,0.011719,0,0.018555,0,0.014648,0.049805,0.014648,0,0.003906,0,0,0,0.006836,0,0.026367,0.015625,0,0,0.03418,0.050781,0,0,0,0.011719,0.02832,0,0,0.011719,0.008789,0
1549,Quercus_Suber,0.011719,0.005859,0.048828,0.009766,0.003906,0.046875,0.050781,0,0,0.048828,0.019531,0.013672,0.019531,0,0.019531,0,0.025391,0.033203,0.001953,0.037109,0.013672,0,0,0,0,0.048828,0,0.013672,0.017578,0.035156,0.001953,0,0.039062,0,0.021484,0.009766,0.037109,0.052734,0.013672,0.001953,0.001953,0.003906,0.011719,0.013672,0.033203,0,0.023438,0.023438,0.003906,0,0.007812,0,0.029297,0.001953,0.019531,0,0.039062,0.015625,0.037109,0,0,0,0.03125,0,0.00078747,0.00073259,0.00067705,0.00062141,0.0005674,0.00051293,0.00046148,0.00041299,0.00036977,0.00033554,0.00031574,0.00031344,0.00032893,0.00034684,0.00036624,0.00039085,0.00041445,0.00043689,0.00044304,0.00038356,0.00030998,0.00027188,0.00030403,0.00034551,0.00039478,0.00044721,0.00049957,0.00055422,0.00060557,0.0006575,0.00071714,0.00077829,0.00075379,0.00070362,0.00065108,0.00059836,0.00054382,0.00049381,0.00044113,0.00039484,0.00035357,0.00030784,0.00026435,0.00023277,0.00028121,0.0003504,0.00040775,0.00038952,0.00036894,0.00035012,0.00034139,0.00033865,0.00034457,0.00035581,0.00037732,0.00040849,0.00045026,0.00050117,0.00055424,0.00060991,0.000667,0.0007252,0.00078014,0.00083446,0.000977,0,0,0.11231,0,0,0.014648,0,0,0.094727,0.020508,0,0,0,0.001953,0,0,0,0.13965,0,0,0,0,0.029297,0.005859,0.085938,0,0,0.00293,0,0.010742,0,0.10742,0,0,0,0.061523,0,0.016602,0.10742,0.003906,0,0.008789,0,0.000977,0,0.003906,0,0,0,0.00293,0,0.057617,0.027344,0,0,0,0.039062,0.000977,0.008789,0,0.032227,0,0.000977
1550,Alnus_Viridis,0,0,0.005859,0.013672,0.03125,0,0.011719,0,0.001953,0.007812,0,0.025391,0,0.015625,0.015625,0,0.005859,0.003906,0.009766,0,0.046875,0.019531,0,0.003906,0.072266,0.015625,0.021484,0.019531,0.001953,0.011719,0.080078,0.095703,0.003906,0.007812,0.001953,0.011719,0.005859,0.037109,0.007812,0.017578,0.035156,0.003906,0.009766,0.011719,0.001953,0.013672,0.072266,0.005859,0.082031,0.021484,0.003906,0,0.017578,0.025391,0.013672,0.013672,0.001953,0.003906,0.001953,0.021484,0,0.005859,0,0.001953,0.00077236,0.00084335,0.00083487,0.0007645,0.00069703,0.00070729,0.00070114,0.00069108,0.00069813,0.00070739,0.00071095,0.00069949,0.00069058,0.00067067,0.00064891,0.00062752,0.00060183,0.00058441,0.00056972,0.00055753,0.00055214,0.00055882,0.00056004,0.00057866,0.00059757,0.00061894,0.00066109,0.00071215,0.00077393,0.0008383,0.00091176,0.00098321,0.0010583,0.0010282,0.00095613,0.00088844,0.00082543,0.00077741,0.00072629,0.00067502,0.00064766,0.00061723,0.00059493,0.00057708,0.00056447,0.00054993,0.00054939,0.00054964,0.0005478,0.00055882,0.00059092,0.00060991,0.00063878,0.0006588,0.00068748,0.00070771,0.00072583,0.00071836,0.00070967,0.00070659,0.00070481,0.00070252,0.00070107,0.00070095,0.020508,0.004883,0.010742,0.017578,0.003906,0,0.010742,0.011719,0.007812,0.013672,0.041016,0,0.004883,0.020508,0,0,0,0,0.008789,0.026367,0,0.10059,0.003906,0,0.006836,0.008789,0.033203,0.004883,0.042969,0.003906,0.019531,0.036133,0.007812,0.012695,0.007812,0,0.003906,0.013672,0.041016,0.005859,0.010742,0.005859,0.049805,0.027344,0.000977,0.010742,0.038086,0.000977,0.020508,0.06543,0.055664,0.001953,0.018555,0.014648,0,0.020508,0.00293,0.009766,0.026367,0,0,0.009766,0.011719,0.041016
1551,Acer_Palmatum,0,0,0.003906,0.039062,0.082031,0,0,0,0.029297,0,0,0.001953,0,0.015625,0.001953,0,0.003906,0.001953,0.10742,0.005859,0.001953,0,0.025391,0.009766,0.013672,0.013672,0.005859,0.023438,0.001953,0.013672,0.013672,0.060547,0,0.003906,0,0,0.009766,0.001953,0.001953,0.007812,0.19531,0.015625,0.001953,0.005859,0.001953,0.017578,0.001953,0,0.058594,0,0,0.009766,0.015625,0.046875,0,0,0.001953,0.001953,0.013672,0.078125,0.007812,0.007812,0.009766,0.005859,0.0011838,0.0011095,0.0010357,0.00096563,0.00090165,0.00084363,0.0007971,0.00076903,0.00075038,0.00074405,0.00073129,0.00071405,0.00070091,0.00069436,0.00068948,0.00068206,0.00067533,0.00066905,0.00067092,0.00067389,0.00067503,0.00068526,0.0006982,0.00071222,0.00072598,0.00074964,0.00079118,0.00082535,0.00083936,0.00085075,0.00086825,0.00087381,0.00087826,0.00087067,0.00085194,0.0008362,0.00082005,0.00080149,0.00077726,0.00076085,0.00074295,0.00072304,0.00070202,0.00069223,0.0006872,0.0006831,0.00066856,0.00066182,0.00065635,0.00065628,0.0006653,0.00068616,0.00070365,0.00071843,0.00073166,0.00073819,0.00075956,0.00078827,0.00081246,0.00086204,0.00093364,0.0010098,0.0010854,0.0011597,0.001953,0.00293,0.000977,0,0.13379,0,0.011719,0.041992,0,0,0,0.25391,0,0,0,0,0,0.000977,0.017578,0.005859,0,0,0.045898,0.001953,0,0,0,0.011719,0,0,0.032227,0,0,0.011719,0,0,0,0.092773,0.001953,0.003906,0,0,0,0.000977,0.056641,0.069336,0.00293,0.02832,0,0,0,0,0,0.004883,0.007812,0,0.14453,0,0,0,0,0,0,0.010742
1552,Quercus_Rhysophylla,0.025391,0.042969,0.025391,0.033203,0.001953,0.033203,0.011719,0,0.001953,0.021484,0.037109,0.003906,0.066406,0.001953,0.005859,0,0.027344,0.048828,0.017578,0.019531,0.005859,0.003906,0,0,0,0.013672,0,0.007812,0.054688,0.005859,0,0,0.023438,0,0.035156,0.023438,0.015625,0.003906,0.007812,0.003906,0.003906,0.046875,0.001953,0.003906,0.03125,0.003906,0.007812,0.003906,0,0.001953,0.035156,0.003906,0.029297,0.001953,0.023438,0,0.011719,0.050781,0.056641,0.013672,0,0.003906,0.025391,0.007812,0.0006648,0.0006258,0.00059394,0.00057267,0.00055468,0.00052913,0.00051794,0.00052262,0.00053423,0.0005514,0.00057363,0.00061464,0.00065994,0.00070955,0.00075968,0.00082613,0.00087958,0.00093442,0.0009799,0.001036,0.0010588,0.0010874,0.0011445,0.0010809,0.0010218,0.001004,0.00094624,0.00088881,0.00082902,0.00077031,0.00070342,0.00066045,0.00060272,0.00055044,0.00053416,0.00050963,0.00049491,0.00049933,0.00049701,0.00054389,0.00057766,0.00058597,0.00062472,0.0006746,0.00071456,0.00075998,0.00074618,0.00078312,0.00084041,0.00088055,0.00088834,0.00091458,0.00093812,0.00096951,0.00092544,0.00094346,0.00092878,0.00089169,0.00084395,0.00078493,0.00080505,0.00077882,0.00074845,0.00070709,0,0.004883,0,0.004883,0,0,0,0,0.005859,0,0.086914,0,0.001953,0.039062,0.026367,0.003906,0.000977,0,0.02832,0,0,0.03418,0.00293,0.014648,0.000977,0.087891,0,0,0.006836,0.000977,0.011719,0.035156,0,0,0,0,0.019531,0,0,0.010742,0,0.009766,0,0,0,0,0.001953,0,0.038086,0.012695,0.13867,0.038086,0.016602,0.029297,0,0.14746,0.000977,0.018555,0.008789,0.009766,0,0.078125,0.022461,0
1554,Quercus_Cerris,0.011719,0.013672,0.021484,0.03125,0.017578,0.003906,0.025391,0.003906,0,0.015625,0.011719,0.013672,0.015625,0,0.025391,0,0.03125,0.017578,0.03125,0.011719,0.033203,0,0,0.003906,0.001953,0.027344,0,0.013672,0.058594,0.009766,0.001953,0,0.021484,0.001953,0.005859,0.044922,0.009766,0.033203,0.013672,0.003906,0.001953,0.037109,0.054688,0.005859,0.048828,0.007812,0.044922,0.023438,0,0.042969,0.037109,0,0.013672,0,0.003906,0,0.011719,0.041016,0.017578,0.005859,0.003906,0,0.009766,0,0.00085884,0.00087623,0.00089865,0.00093036,0.00096951,0.0010032,0.0010425,0.0010882,0.0011386,0.0011905,0.0012399,0.0012809,0.0013309,0.0013965,0.001501,0.0015584,0.0015052,0.0013959,0.0013098,0.0012626,0.0012157,0.0011732,0.0011265,0.0010839,0.001038,0.00099774,0.00095569,0.00092029,0.00089308,0.00087014,0.00085161,0.0008378,0.00083637,0.00084031,0.00085933,0.00088183,0.00092179,0.00096457,0.001013,0.0010605,0.0011153,0.0011674,0.0012153,0.0012525,0.0012852,0.0013221,0.0013675,0.0013916,0.0013073,0.0012543,0.0012259,0.0011913,0.0011667,0.0011308,0.0010932,0.0010553,0.0010164,0.00097166,0.00092823,0.00090129,0.00087851,0.00085918,0.00085348,0.0008527,0.10645,0.008789,0.006836,0.007812,0,0.006836,0.055664,0.003906,0.041016,0.033203,0,0,0.001953,0.010742,0,0,0.015625,0,0.040039,0.007812,0,0,0.016602,0.000977,0.004883,0.003906,0.077148,0,0.03125,0.011719,0.063477,0,0.003906,0.00293,0.009766,0,0,0.019531,0.06543,0.011719,0.003906,0.006836,0.016602,0.03125,0.011719,0.005859,0.02832,0,0.013672,0.008789,0,0.007812,0.00293,0.089844,0,0,0.00293,0,0.019531,0,0,0.001953,0.010742,0.067383
1555,Quercus_Texana,0,0.005859,0.072266,0.076172,0.007812,0,0,0,0.005859,0.003906,0.005859,0.009766,0.019531,0.013672,0.001953,0,0.007812,0.033203,0.03125,0.007812,0.019531,0,0,0,0.013672,0.005859,0.001953,0.017578,0.058594,0.005859,0.001953,0,0.005859,0,0,0.003906,0.033203,0.078125,0.011719,0,0.001953,0.042969,0.042969,0.011719,0.054688,0,0.044922,0.005859,0.005859,0,0.001953,0,0.021484,0.005859,0,0.001953,0.001953,0.048828,0.10938,0.011719,0,0,0.023438,0.001953,0.00033129,0.00028639,0.0002344,0.00023058,0.00021453,0.00015054,0.00010039,0.000079939,0.00012909,0.0001831,0.00021846,0.00026665,0.00029712,0.00026292,0.00023667,0.0002281,0.00024254,0.00022235,0.00024081,0.00027729,0.00027254,0.00021559,0.00017682,0.00012539,0.000099557,0.0001367,0.00019393,0.00025449,0.00024045,0.00028286,0.00033225,0.00038054,0.00032562,0.00026991,0.00023569,0.00018228,0.00012936,0.000075601,0.000063733,0.00011373,0.00017897,0.00023164,0.00025107,0.00022503,0.00021145,0.00026397,0.00031788,0.00036176,0.00039604,0.0003463,0.00029458,0.00024196,0.00023927,0.0002597,0.00022113,0.00016802,0.00011107,0.000077037,0.00010807,0.00016219,0.0002181,0.00024336,0.00029614,0.00034903,0.012695,0.000977,0.037109,0.001953,0.024414,0,0.000977,0.020508,0,0.000977,0.009766,0.006836,0.03418,0.004883,0,0.009766,0,0.005859,0.00293,0.032227,0.024414,0.03418,0,0,0.013672,0.000977,0,0.032227,0.003906,0.030273,0.001953,0.073242,0,0.043945,0.041992,0.02832,0,0.026367,0.005859,0.011719,0,0.041992,0.004883,0.017578,0.000977,0.041016,0.007812,0.052734,0.019531,0.012695,0.008789,0.018555,0.000977,0.000977,0.040039,0.000977,0.006836,0.00293,0.022461,0,0.082031,0.001953,0.005859,0.029297
1556,Acer_Mono,0.029297,0.005859,0.056641,0.03125,0,0.021484,0.03125,0.003906,0,0.03125,0.029297,0.003906,0.017578,0,0.003906,0,0.046875,0.025391,0.025391,0.03125,0.007812,0,0,0.005859,0,0.023438,0,0,0.033203,0.013672,0.001953,0,0.050781,0.001953,0.007812,0.03125,0.019531,0.017578,0.005859,0,0.001953,0.021484,0.015625,0.003906,0.087891,0,0.005859,0.009766,0,0.009766,0.005859,0,0.029297,0,0.025391,0,0.037109,0.035156,0.042969,0.009766,0.003906,0.001953,0.037109,0,0.00063556,0.00056546,0.00049791,0.00043929,0.00038416,0.00037781,0.00045499,0.00052807,0.00060237,0.00054219,0.0004777,0.00041894,0.0003568,0.00029159,0.00022741,0.00018465,0.00023815,0.00018165,0.0002273,0.00028591,0.00034306,0.00040183,0.00046158,0.00053557,0.00055085,0.00048174,0.00040972,0.00035185,0.00039754,0.00045713,0.00050859,0.0005671,0.00063917,0.00060165,0.00053333,0.00046662,0.00039944,0.00033191,0.00026276,0.00019427,0.00016496,0.00020746,0.0002616,0.00031775,0.00037555,0.00043438,0.00049595,0.00056263,0.0006269,0.00056196,0.00049463,0.00042952,0.00036953,0.00031135,0.0002543,0.00020384,0.00016584,0.00019644,0.00026554,0.00033261,0.00039984,0.00046664,0.00053085,0.00059773,0.00293,0.007812,0.011719,0.011719,0.038086,0.001953,0.001953,0.02832,0.005859,0.003906,0.001953,0.11816,0.00293,0.013672,0,0,0.008789,0.013672,0.001953,0.012695,0,0.007812,0.014648,0.011719,0.000977,0.000977,0.046875,0.008789,0.010742,0.00293,0.003906,0,0.040039,0.012695,0.011719,0,0.004883,0.008789,0.008789,0.003906,0.14648,0,0.017578,0.11231,0.010742,0.010742,0.011719,0.017578,0.003906,0.016602,0.000977,0.001953,0.006836,0,0.10938,0,0.013672,0.004883,0.018555,0,0,0.001953,0.000977,0.004883
1557,Quercus_Vulcanica,0.011719,0.005859,0.001953,0.003906,0.011719,0.011719,0.03125,0,0,0.021484,0.009766,0.011719,0.003906,0.001953,0.015625,0,0.017578,0.009766,0.039062,0.009766,0.015625,0.013672,0.029297,0.041016,0.005859,0.025391,0.003906,0.019531,0.013672,0.003906,0.013672,0.003906,0.017578,0.005859,0.003906,0.009766,0.007812,0.007812,0.015625,0.013672,0,0.017578,0.041016,0.009766,0.027344,0.003906,0.023438,0.14453,0,0.007812,0.007812,0.005859,0.050781,0.001953,0.083984,0.011719,0.011719,0.003906,0.015625,0.005859,0.011719,0.011719,0.009766,0.001953,0.00045645,0.00040282,0.00035165,0.00031115,0.00029777,0.00026418,0.00023918,0.00019374,0.00017489,0.00020202,0.00024201,0.00028999,0.00031704,0.00029893,0.00024265,0.00018596,0.00013258,0.00010159,0.00014403,0.00020871,0.0002761,0.00032439,0.00029775,0.00022887,0.00016037,0.00016056,0.00021823,0.00027347,0.00032691,0.00035401,0.00029009,0.00031565,0.00036998,0.00042155,0.00038906,0.00033671,0.00034709,0.00029112,0.00022959,0.0002028,0.00025987,0.0003095,0.00031791,0.00026437,0.00019643,0.00013768,0.000097455,0.00010557,0.00014445,0.00019531,0.00025001,0.00026835,0.00024452,0.00021323,0.0001989,0.00022779,0.00025685,0.00026594,0.0003049,0.00032605,0.00034696,0.0003941,0.00044628,0.00049902,0.008789,0.026367,0.025391,0,0.047852,0.015625,0.032227,0.042969,0.049805,0,0,0.001953,0.018555,0.005859,0,0.005859,0.014648,0.006836,0.006836,0.023438,0.004883,0,0.05957,0,0.000977,0,0,0.030273,0.001953,0.017578,0.001953,0,0,0.070312,0.019531,0,0,0.070312,0,0.00293,0,0.003906,0,0.00293,0.064453,0.051758,0.029297,0.013672,0.006836,0,0,0,0,0.001953,0.066406,0,0.09668,0,0.006836,0,0,0,0.030273,0.011719
1559,Quercus_Nigra,0.037109,0.056641,0.019531,0.021484,0.001953,0.068359,0.015625,0,0,0.007812,0.060547,0.005859,0.068359,0,0.003906,0,0.019531,0.048828,0.017578,0.017578,0.001953,0,0,0,0,0.013672,0,0.011719,0.068359,0.005859,0,0,0.046875,0,0.023438,0.015625,0.007812,0.013672,0.005859,0,0,0.046875,0.011719,0.007812,0.042969,0,0.011719,0.011719,0,0,0.044922,0,0.009766,0,0.005859,0,0.013672,0.027344,0.033203,0.005859,0,0,0.041016,0,0.0012797,0.0012121,0.0011373,0.0010523,0.00097638,0.00089016,0.00081017,0.00073273,0.00065834,0.00058698,0.00052773,0.00046882,0.00042169,0.00038415,0.00037128,0.00037081,0.00038016,0.00040958,0.00044449,0.00048419,0.00053509,0.00058296,0.00063971,0.00069149,0.00075919,0.00082987,0.00089901,0.00096211,0.0010064,0.0010704,0.0011367,0.0012168,0.0012875,0.0012655,0.0011775,0.0010979,0.0010239,0.00095693,0.00090627,0.00082857,0.00074871,0.00069061,0.00062701,0.00054414,0.0004974,0.00044604,0.00040057,0.00036894,0.00034584,0.00035083,0.00036369,0.00039849,0.00045349,0.00050516,0.00055248,0.00061818,0.00068779,0.00076558,0.00083872,0.00092245,0.0010102,0.0010999,0.0011867,0.0012629,0.008789,0.00293,0.038086,0.000977,0.074219,0,0.006836,0.036133,0.005859,0.001953,0.000977,0.0625,0.027344,0.015625,0,0.043945,0,0.016602,0.008789,0.012695,0.017578,0.026367,0.005859,0,0.000977,0.003906,0,0.0625,0.012695,0.026367,0.017578,0.030273,0,0.016602,0.025391,0.006836,0,0.033203,0,0.005859,0,0.020508,0,0,0.00293,0.039062,0.004883,0.09668,0.026367,0.013672,0,0.038086,0,0.012695,0.046875,0,0.009766,0,0.010742,0,0.000977,0.005859,0.011719,0.00293
1561,Rhododendron_x_Russellianum,0.074219,0.09375,0.007812,0.013672,0,0.11914,0.003906,0,0,0.009766,0.085938,0.003906,0.13867,0,0,0,0.011719,0.042969,0.025391,0.009766,0,0,0,0,0.001953,0.003906,0,0,0.035156,0.001953,0,0,0.029297,0,0.027344,0.017578,0.009766,0.015625,0,0,0,0.027344,0.015625,0.001953,0.021484,0,0.003906,0.001953,0,0,0.044922,0,0.003906,0,0,0,0.005859,0.03125,0.015625,0.007812,0,0,0.035156,0,0.00085269,0.00088808,0.00093019,0.00097273,0.0010283,0.0010903,0.0011587,0.0012207,0.0012694,0.0013083,0.0013674,0.0014291,0.0015315,0.0016488,0.0017664,0.0017547,0.001645,0.001528,0.0014166,0.0013129,0.0012088,0.0011381,0.0011099,0.00113,0.0010955,0.0010548,0.0010102,0.00095782,0.00090252,0.00085939,0.00082378,0.00078683,0.00073368,0.00076345,0.00077794,0.00080197,0.00080563,0.00087294,0.00094425,0.0010143,0.0010903,0.0011427,0.0012367,0.0013229,0.0013717,0.0014708,0.0014785,0.0014954,0.0014708,0.0013895,0.0013457,0.0012718,0.0011826,0.0010917,0.0010112,0.00096111,0.00090268,0.00085732,0.00081239,0.00078256,0.00079404,0.00079084,0.00079638,0.00080248,0,0.00293,0,0.032227,0,0.000977,0,0,0.000977,0.043945,0.015625,0,0.027344,0.004883,0,0.09082,0,0.004883,0.024414,0,0.014648,0.000977,0,0.03418,0.041992,0.038086,0.012695,0,0.00293,0.018555,0.004883,0.003906,0.15332,0,0.008789,0.004883,0.050781,0,0.006836,0.009766,0.13965,0.056641,0.003906,0.009766,0,0,0,0,0.017578,0.00293,0.001953,0.026367,0.021484,0.005859,0,0,0,0.005859,0.007812,0,0,0.030273,0.012695,0.000977
1562,Acer_Capillipes,0,0,0.013672,0.015625,0.048828,0,0.033203,0,0.003906,0.013672,0,0.03125,0.001953,0.005859,0.037109,0,0.009766,0,0.019531,0.009766,0.021484,0.023438,0,0.017578,0.021484,0.033203,0.013672,0.035156,0.001953,0.029297,0.029297,0.025391,0,0,0.005859,0.001953,0.011719,0.048828,0.035156,0.011719,0.017578,0.003906,0.007812,0.03125,0.005859,0.017578,0.044922,0.058594,0.021484,0.015625,0,0.007812,0.035156,0.017578,0.025391,0.019531,0.005859,0.005859,0.017578,0.013672,0,0.011719,0,0.003906,0.00057884,0.00060866,0.00055063,0.00055412,0.00060251,0.0006142,0.00061099,0.00061126,0.00061127,0.00059401,0.00056723,0.00054544,0.00054852,0.0005222,0.00051996,0.00050029,0.0004955,0.00048506,0.0004327,0.00043344,0.00044133,0.00045759,0.00047369,0.00050027,0.00051038,0.0005537,0.00057409,0.00061545,0.0006342,0.00066996,0.00070086,0.0007652,0.0008221,0.0008867,0.00095273,0.00089004,0.00082684,0.00077746,0.00072624,0.00068827,0.00064738,0.00060111,0.00059136,0.00054355,0.00051874,0.00051434,0.00048473,0.0004804,0.00045491,0.00045303,0.0004464,0.00042522,0.00047467,0.00048917,0.00050727,0.00053275,0.00055509,0.00056515,0.00058112,0.00059677,0.00062541,0.0006241,0.00061671,0.00061401,0.000977,0.030273,0.009766,0,0.10352,0.004883,0,0.080078,0.039062,0,0,0.060547,0.017578,0.018555,0,0.000977,0.041016,0.000977,0.00293,0.03418,0,0.00293,0.040039,0,0,0.001953,0.001953,0.001953,0.035156,0.020508,0.040039,0,0.000977,0.000977,0.019531,0,0,0.009766,0,0.001953,0,0.001953,0.000977,0.003906,0.032227,0.008789,0.032227,0.084961,0.006836,0.03418,0,0,0,0.011719,0.094727,0,0.016602,0,0.018555,0,0,0.000977,0.02832,0
