HM Claim Recognition Date (yyyy/mm/dd),HM Fiscal Month (yyyy/mm),Model Year,Manufacturing plant code,Manufacturing plant code name,Series Code,Series Name,VIN,Transmission Class(Description),Transmission Type Code,Transmission Serial No.,Failed Part No. (1-5),Reference Parts Name,Replacement Part No. (1-13),Replacement Part Name,Quantity of Replaced Parts,Quantity of Replaced Parts Total,Repair Dealer No.,Local Claim No.,HM Claim No.,Customer Voice,Defect Code,Defect Name,Repair Order Date (yyyy/mm/dd),Production Date (yyyy/mm/dd),Mileage (Mile),Applying Country Code,Applying Country Name,Approved Freight Total Amount (USD),Approved Labor Cost Total Amount (USD),Approved Material Total Amount (USD),Approved Part Total Amount (USD),Approved PLCA Total Amount (USD),Approved Sublet Total Amount (USD),Approved Tax Total Amount (USD),Approved Total Amount (USD),Total FRT,Debit/Credit,Debit/Credit Name,Debit/Credit Reason Description
2017-07-28,201707,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890FU519300,9AT,Q5LH,80188,6222,"KIT,HYDRAULIC CON",062225LH000,"KIT,HYDRAULIC CON",1,32,023,0015575121,23Z220170712000065,SVIETI KONTROLKA PREVODOVKY PORUCHA SPOJKY MENICA TOCIVEHO MOMENTU,03214,Erroneous operation,2017-06-13,2015-11-17,26888,SVK,Slovakia,0,278.49,0.0,1298.11,454.87,0.0,0,2031.48,10.6,1,Regular,
2017-07-31,201708,2016,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890GU017749,9AT,Q5LH,215924,6233,"KIT,COVER II",062335J4000,"KIT,COVER II",1,2,02003,0015545246,293220170731000152,PERDIDA DE ACEITE CON GOTEO EN CAJA DE CAMBIOS AUTOMATICA,-----,,2017-06-12,2017-02-09,6744,ESP,Spain,0,147.14,0.0,64.49,33.78,0.0,0,245.42,2.6,1,Regular,
2017-08-02,201708,2016,U,HUM (Automobile Plant),2013,CR-V,SHSRE6850GU014410,9AT,Q5LH,202136,6201,"KIT,AT-TRNS",062015LHE02,"KIT,AT-TRNS",1,1,CHI191 0,0015649293,202220170802001272,MAJOR OIL LEAKAGE FROM GEARBOX ROAD TESTED VEHICLE FROM GEARBOX KNOCKING AND SLIPPING OFF GEAR,-----,,2017-07-10,2016-12-05,764,GBR,United Kingdom,0,580.27,0.0,3801.75,834.09,0.0,0,5216.12,6.1,1,Regular,
2017-08-07,201708,2016,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890GU012141,9AT,Q5LH,190672,6233,"KIT,COVER II",062335J4000,"KIT,COVER II",1,2,46001  4,0015691448,293220170807000122,"FUGA POR TAPA LATERAL,ADJUNTO FOTO. EL ACEITE DE TRANSMISION NO DEJA PONER LAS UNIDADES QUE CORRESPONDE Y EL IMPORTE LO HEMOS PUESTO COMO SUBARRENDADO",-----,,2017-07-25,2016-11-09,1141,ESP,Spain,0,43.45,94.02,64.7,33.9,0.0,0,236.08,0.6,1,Regular,
2017-08-08,201708,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890FU508787,9AT,Q5LH,57746,6227,"KIT,TRQ/CONV",062015LHE02,"KIT,AT-TRNS",1,4,118605,0015656092,201220170807000330,FUNKTIONSST\RUNG DES AUTOMATIKGETRIEBE UND DER FAHRER-  ASSISTENZSYSTEME WERDEN GEMELDET MEHRERE WARNLEUCHTEN IM DISPLAY AN,-----,,2017-07-03,2015-07-16,16172,DEU,Germany,0,374.37,261.49,4592.16,2245.56,0.0,0,7473.59,6.1,1,Regular,
2017-08-08,201708,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890FU508787,9AT,Q5LH,57746,6227,"KIT,TRQ/CONV",062275LH000,"KIT,TRQ/CONV",1,4,118605,0015656092,201220170807000330,FUNKTIONSST\RUNG DES AUTOMATIKGETRIEBE UND DER FAHRER-  ASSISTENZSYSTEME WERDEN GEMELDET MEHRERE WARNLEUCHTEN IM DISPLAY AN,-----,,2017-07-03,2015-07-16,16172,DEU,Germany,0,374.37,261.49,4592.16,2245.56,0.0,0,7473.59,6.1,1,Regular,
2017-08-08,201708,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890FU532225,9AT,Q5LH,132520,6201,"KIT,AT-TRNS",062015LHE12,"KIT,AT-TRNS",1,1,642941,0015684457,207220170807000052,TEMOIN BVA ALLUME   MANQUE DE PUISSANCE  TESS N? 332605,-----,,2017-07-21,2016-04-14,5964,FRA,France,0,475.15,70.81,4087.34,2179.77,0.0,0,6813.09,6.1,1,Regular,
2017-08-08,201708,2016,U,HUM (Automobile Plant),2013,CR-V,SHSRE6870GU013009,9AT,Q5LH,202303,6233,"KIT,COVER II",062335J4000,"KIT,COVER II",1,1,055,0015691980,21N220170808000011,Z AUTOMATICK? P?EVODOVKY VYTEKLA KAPALINA - VADN? T?SN?N? NA BO?N?M KRYTU.,-----,,2017-07-25,2016-11-17,1438,CZE,Czech Republic,0,19.14,198.78,32.52,11.4,0.0,0,261.86,0.6,1,Regular,
2017-08-08,201708,2016,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890GU001079,9AT,Q5LH,96955,6201,"KIT,AT-TRNS",062015LHE12,"KIT,AT-TRNS",1,4,TR09013,0015610592,20T220170807000303,"@ANZUMAN UYARISI VER$YOR, D LAMBASI YANIP S#N""YOR.ARA[ OBD DURUMUNA BAKILDI]INDA P0741 LOCK-UP KAVRAMASI DEVRE PERFORMANSI VEYA KAPALI KALMA UYARI LAMBASI YANDI]I G#R""LM""@T""R ARA[ HDS C$HAZINA BA]LANDI.ARIZA KODUNA G#RE TAM$R K$TAB$NDAN KONTROL ED$LD$.@ANZUMAN BEYN$ DE]$@MES$ GEREKL$",09999,For phenomena other than those stipulated.,2017-06-29,2016-05-17,22465,TUR,Turkey,0,220.88,128.6,4084.72,2775.97,0.0,0,7210.17,6.1,1,Regular,
2017-08-09,201708,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6880FU517838,9AT,Q5LH,83344,6233,"KIT,COVER II",062335J4000,"KIT,COVER II",1,5,TR06023,0015712900,20T220170809000279,"@ANZUMAN ""ST KAPAKTAN YA] YAKA[A]I",00503,"Wear (other than tire, brake pad / shoe)",2017-07-27,2015-10-29,1683,TUR,Turkey,0,21.61,0.0,105.08,71.41,0.0,0,198.11,0.6,1,Regular,
2017-08-09,201708,2017,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890HU001725,9AT,Q5LH,261263,6233,"KIT,COVER II",062335J4000,"KIT,COVER II",1,4,TR23013,0015641429,20T220170809000294,ARAC CEKICIYLE SERVISE GELDI,01102,Deteriorated,2017-07-10,2017-04-18,1364,TUR,Turkey,0,21.61,0.0,89.54,60.85,0.0,0,172.0,0.6,1,Regular,
2017-08-10,201708,2016,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890GU000806,9AT,Q5LH,140969,6223,"KIT,SENSOR UNIT",062235LH000,"KIT,SENSOR UNIT",1,3,00520,0015645241,247220170810000012,"VILL INTE L?GGA IN D-L?GE EFTER ST?TT I P-L?GE, M?STE STARTA OM BILEN F?R ATT D-L?GE SKALL AKTIVERAS  ?VEN OLJEL?CKAGE SIDOK?PA",-----,,2017-07-10,2016-05-12,5248,SWE,Sweden,0,879.54,0.0,358.05,146.44,0.0,0,1384.05,6.1,1,Regular,
2017-08-10,201708,2016,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890GU000806,9AT,Q5LH,140969,6223,"KIT,SENSOR UNIT",062335J4000,"KIT,COVER II",1,3,00520,0015645241,247220170810000012,"VILL INTE L?GGA IN D-L?GE EFTER ST?TT I P-L?GE, M?STE STARTA OM BILEN F?R ATT D-L?GE SKALL AKTIVERAS  ?VEN OLJEL?CKAGE SIDOK?PA",-----,,2017-07-10,2016-05-12,5248,SWE,Sweden,0,879.54,0.0,358.05,146.44,0.0,0,1384.05,6.1,1,Regular,
2017-08-10,201708,2016,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890GU000806,9AT,Q5LH,140969,6224,"KIT,OIL COOLER",062245LH000,"KIT,OIL COOLER",1,1,00520,0015687835,247220170810000011,L?CKAGE T?TNINGAR OLJEKYLARE,-----,,2017-07-24,2016-05-12,5248,SWE,Sweden,0,158.61,0.0,114.68,46.9,0.0,0,320.2,1.1,1,Regular,
2017-08-14,201708,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890FU519400,9AT,Q5LH,90489,6222,"KIT,HYDRAULIC CON",062225LH000,"KIT,HYDRAULIC CON",1,3,ROW126 0,0015733091,202220170814001746,VEHICLE STUCK IN PARK,-----,,2017-08-03,2015-11-18,8801,GBR,United Kingdom,0,459.08,0.0,1136.33,249.31,0.0,0,1844.72,5.5,1,Regular,
2017-08-22,201708,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890FU524161,9AT,Q5LH,99218,6230,"KIT,SHAFT SEALING",062305J4000,"KIT,SHAFT SEALING",1,1,TR06013,0015715485,20T220170822000496,"SA] #N AKS KE[ES$ YIRTIK 20.000 BAKIM KONTROLLER$NDE SOL #N AKS KE[ES$N$N YIRTIK OLDU]U G#R""LD""",00401,Distorted,2017-07-24,2016-01-20,12638,TUR,Turkey,0,36.24,0.0,27.49,18.68,0.0,0,82.44,1.0,1,Regular,
2017-08-25,201708,2016,U,HUM (Automobile Plant),2013,CR-V,SHSRE6850GU001817,9AT,Q5LH,144602,6280,"UNIT ASSY,TRNS CO",062805LHE01,"UNIT ASSY,TRNS CO",1,1,HUG024 0,0015373002,202220170825000124,CUSTOMER COMPLAINED OF VEHICLE GOING INTO NEUTRAL WHEN ACCELERATING SPEAK TO TECHNICAL VIA TESS NUMBER 322339.  TRACE FAULT TO TRANSMISSION CONTROL MODULE AND REPLACE,-----,,2017-05-03,2016-05-27,13759,GBR,United Kingdom,0,143.71,0.0,288.71,63.33,0.0,0,495.76,1.7,1,Regular,
2017-08-25,201708,2017,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890HU001279,9AT,Q5LH,259944,6280,"UNIT ASSY,TRNS CO",062805LHE01,"UNIT ASSY,TRNS CO",1,1,MAR479 0,0015661039,202220170825001234,"TOWED IN BY AA, 200 MILES, BATTERY HAS GONE FLAT  TESS TRACK 331389",-----,,2017-07-06,2017-04-05,279,GBR,United Kingdom,0,327.0,0.0,280.56,61.56,0.0,0,669.13,3.7,1,Regular,
2017-08-26,201708,2017,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890HU004389,9AT,Q5LH,294894,6233,"KIT,COVER II",062335J4000,"KIT,COVER II",1,1,TR20033,0015754175,20T220170826000100,"ARA[ [EKICI ILE GELMI@;  M""@TERI BEYANINA G#RE;ARA[ ALTTAN YA] AKITIYOR",09999,For phenomena other than those stipulated.,2017-08-10,2017-06-14,148,TUR,Turkey,0,21.71,0.0,32.21,21.89,0.0,0,75.82,0.6,1,Regular,
2017-08-28,201708,2017,U,HUM (Automobile Plant),2013,CR-V,SHSRE6870HU003063,9AT,Q5LH,269913,6233,"KIT,COVER II",062335J4000,"KIT,COVER II",1,1,01482,0015789320,245220170828000013,FUITE HUILE SUR COUVERCLE EXTERIEUR LATERAL DE LA BOITE DE VITESSE. PHOTOS JOINTES.,-----,,2017-08-22,2017-05-16,639,CHE,Switzerland,0,92.42,0.0,28.21,14.63,0.0,0,135.27,0.6,1,Regular,
2017-08-28,201708,2017,U,HUM (Automobile Plant),2013,CR-V,SHSRE6880HU005132,9AT,Q5LH,301810,6233,"KIT,COVER II",062335J4000,"KIT,COVER II",1,2,59,0015772702,21H220170828000088,"KLIENT ZG?OSI? SZARPANIE PRZY ZMIANIE BIEG?W, POD SAMOCHODEM W MIEJSCU POSTOJU POJAWI?A SI? PLAMA OLEJU. WYCIEK OLEJU ZE SKRZYNI BIEG?W - CA?A SKRZYNIA I PODWOZIE ZALANE OLEJEM PRZEK?ADNIOWYM.",-----,,2017-08-16,2017-06-28,875,POL,Poland,0,50.96,108.7,64.12,21.56,0.0,0,245.34,1.0,1,Regular,
2017-08-30,201708,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890FU508807,9AT,Q5LH,59907,6229,"KIT,SHAFT SEALING",062295J4000,"KIT,SHAFT SEALING",1,1,30420,0015612975,25N220170830000029,H?JRE KARDANPAKD?SE UT?T DRYPPER OLIE,-----,,2017-06-27,2015-07-16,37680,DNK,Denmark,0,145.57,0.0,32.36,10.99,0.0,0,188.93,1.9,1,Regular,
2017-08-30,201708,2016,U,HUM (Automobile Plant),2013,CR-V,SHSRE6880GU012244,9AT,Q5LH,197202,6233,"KIT,COVER II",062335J4000,"KIT,COVER II",1,1,124022,0015804519,201220170830000536,STARKER GETRIEBEOELVERLUST AM DECKEL,09999,For phenomena other than those stipulated.,2017-08-28,2016-11-10,5311,DEU,Germany,0,122.17,0.0,32.03,15.66,0.0,0,169.87,1.2,1,Regular,
2017-09-11,201709,2016,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890GU013858,9AT,Q5LH,204697,6231,"KIT,LUBE PIPE",062315J4000,"KIT,LUBE PIPE",1,2,MAR474 0,0015833798,202220170911002092,GEAR BOX OIL LEAK,-----,,2017-09-05,2016-11-28,10553,GBR,United Kingdom,0,100.05,266.83,49.4,10.84,0.0,0,427.13,1.1,1,Regular,
2017-09-11,201709,2016,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890GU013858,9AT,Q5LH,204697,6231,"KIT,LUBE PIPE",062335J4000,"KIT,COVER II",1,2,MAR474 0,0015833798,202220170911002092,GEAR BOX OIL LEAK,-----,,2017-09-05,2016-11-28,10553,GBR,United Kingdom,0,100.05,266.83,49.4,10.84,0.0,0,427.13,1.1,1,Regular,
2017-09-13,201709,2016,U,HUM (Automobile Plant),2013,CR-V,SHSRE6850GU015316,9AT,Q5LH,210810,6201,"KIT,AT-TRNS",062015LHE02,"KIT,AT-TRNS",1,1,HEN100 0,0015601307,202220170913000579,"TRANSMISSION ISSUE - CARRIED OUT DIAG, DTC P0730; INCORRECT GEAR RATIO (GEARBOX FAILURE) - REQUIRES TRANSMISSION REPLACEMENT INC OIL",-----,,2017-06-27,2016-12-13,1839,GBR,United Kingdom,0,559.23,430.3,3823.25,838.81,0.0,0,5651.61,6.1,1,Regular,
2017-09-13,201709,2016,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890GU004025,9AT,Q5LH,150928,6233,"KIT,COVER II",062335J4000,"KIT,COVER II",1,5,TR06023,0015805138,20T220170913000198,@ANZUMANDA YA] KA[A]I,01102,Deteriorated,2017-08-22,2016-06-22,3471,TUR,Turkey,0,22.03,0.0,107.09,72.78,0.0,0,201.9,0.6,1,Regular,
2017-09-13,201709,2017,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890HU004953,9AT,Q5LH,306519,6233,"KIT,COVER II",062335J4000,"KIT,COVER II",1,1,TR25013,0015749314,20T220170913000204,"M""@TER$ BEYANI  ARA[ [EK$C$YLE SERV$S$M$ZE GELD$ ARA[TA YA] KA[A]I VAR YAPILAN KONTROLLERDE @ANZUMAN SOL #NTEKER KISMINDAK$ DI@ KAPAK CONTASININ DEFORME OLDU]U TESP$T ED$LD$DE]$@$M GEREK$YOR.",00401,Distorted,2017-08-08,2017-06-24,1063,TUR,Turkey,0,22.03,0.0,32.67,22.2,209.95,0,286.86,0.6,1,Regular,
2017-09-14,201709,2017,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890HU003810,9AT,Q5LH,297422,6233,"KIT,COVER II",062335J4000,"KIT,COVER II",1,1,TR34153,0015834719,20T220170914001383,ARAC V$TESE GE[M$YOR KAPAK K$T$NDE YAG KACAGI VAR,00401,Distorted,2017-09-05,2017-06-05,601,TUR,Turkey,0,21.86,223.97,32.44,22.04,0.0,0,300.32,0.6,1,Regular,
2017-09-15,201709,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890FU504648,9AT,Q5LH,27684,6235,"KIT,AWD SHAFT SEA",062355L9000,"KIT,AWD SHAFT SEA",1,2,TR46023,0015810829,20T220170915000041,SERV$S TARAFINDAN YAPILAN KONTROLLERDE ARACIN @ANZIMAN ALT KISMINDA YA]A KA[A]I OLDU]U TESP$T ED$LD$. @ANZIMAN YA] KA[A]I VAR.,00504,Premature wear and tear,2017-08-29,2015-05-11,15021,TUR,Turkey,0,69.43,0.0,43.85,29.81,0.0,0,143.1,1.9,1,Regular,
2017-09-25,201709,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6880FU530812,9AT,Q5LH,127245,6201,"KIT,AT-TRNS",062015LHE02,"KIT,AT-TRNS",1,16,114430,0015729664,201220170821000436,"SCHALTVORG[NGE S. UNTER LAST BEIM PL\TZLICHEN BESCHLEUNIG  UND HOHEN TEMPERATUREN H[RTER,RUPPIGER ANDERS WIE BEI VER  GLEICHBAREN NEU ODER VFW.FEHLERSPEICHER WURDE AUSGELESEN,  ES SIND KEINE DTC FESTZUSTELLEN. SCHALTVORG[NGE SIND SEIT DEM ABDICHTEN DES GETRIEBES RUCKARTIGER NICHT MEHR SO EXAKT UND KRAFTSTOFFVERBRAUCH  IST H\HER",-----,,2017-06-20,2016-03-30,12488,DEU,Germany,0,480.78,0.0,4200.52,2054.06,0.0,0,6735.37,6.5,1,Regular,
2017-09-25,201709,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6880FU530812,9AT,Q5LH,127245,6201,"KIT,AT-TRNS",062355L9000,"KIT,AWD SHAFT SEA",1,16,114430,0015729664,201220170821000436,"SCHALTVORG[NGE S. UNTER LAST BEIM PL\TZLICHEN BESCHLEUNIG  UND HOHEN TEMPERATUREN H[RTER,RUPPIGER ANDERS WIE BEI VER  GLEICHBAREN NEU ODER VFW.FEHLERSPEICHER WURDE AUSGELESEN,  ES SIND KEINE DTC FESTZUSTELLEN. SCHALTVORG[NGE SIND SEIT DEM ABDICHTEN DES GETRIEBES RUCKARTIGER NICHT MEHR SO EXAKT UND KRAFTSTOFFVERBRAUCH  IST H\HER",-----,,2017-06-20,2016-03-30,12488,DEU,Germany,0,480.78,0.0,4200.52,2054.06,0.0,0,6735.37,6.5,1,Regular,
2017-09-25,201709,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890FU515457,9AT,Q5LH,77844,6201,"KIT,AT-TRNS",062015LHE12,"KIT,AT-TRNS",1,3,03295,0015717793,245220170821000117,MALENDE GER[USCHE AUS DEM GETRIEBE NACH EINEM KNALL AUS DEM GETRIEBE AUF KREUZUNG STEHENGEBLIEBEN,01102,Deteriorated,2017-07-31,2015-10-05,27309,CHE,Switzerland,0,690.4,0.0,4807.14,2493.46,0.0,0,7991.02,6.1,1,Regular,
2017-09-25,201709,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890FU515457,9AT,Q5LH,77844,6201,"KIT,AT-TRNS",062245LH000,"KIT,OIL COOLER",1,3,03295,0015717793,245220170821000117,MALENDE GER[USCHE AUS DEM GETRIEBE NACH EINEM KNALL AUS DEM GETRIEBE AUF KREUZUNG STEHENGEBLIEBEN,01102,Deteriorated,2017-07-31,2015-10-05,27309,CHE,Switzerland,0,690.4,0.0,4807.14,2493.46,0.0,0,7991.02,6.1,1,Regular,
2017-09-25,201709,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890FU515457,9AT,Q5LH,77844,6201,"KIT,AT-TRNS",062275LH000,"KIT,TRQ/CONV",1,3,03295,0015717793,245220170821000117,MALENDE GER[USCHE AUS DEM GETRIEBE NACH EINEM KNALL AUS DEM GETRIEBE AUF KREUZUNG STEHENGEBLIEBEN,01102,Deteriorated,2017-07-31,2015-10-05,27309,CHE,Switzerland,0,690.4,0.0,4807.14,2493.46,0.0,0,7991.02,6.1,1,Regular,
2017-09-25,201709,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890FU519300,9AT,Q5LH,80188,6221,"KIT,OIL PAN",062015LHE02,"KIT,AT-TRNS",1,20,023,0015760555,23Z220170829000012,"PRI JAZDE NAD 130KM/H SA ROZSVIETI KONTROLKA PREVODOVKY , NUDZOVY REZIM , UZ BOLA MENENA HYDRAULICKA JEDNOTKA PORUCHA PREVODOVKY , VYMENA",03217,Not operating,2017-07-31,2015-11-17,28401,SVK,Slovakia,0,230.85,691.95,4230.69,1482.4,0.0,0,6635.89,8.6,1,Regular,
2017-09-25,201709,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890FU519300,9AT,Q5LH,80188,6221,"KIT,OIL PAN",062285J4000,"KIT,TRQ/CONV OIL",1,20,023,0015760555,23Z220170829000012,"PRI JAZDE NAD 130KM/H SA ROZSVIETI KONTROLKA PREVODOVKY , NUDZOVY REZIM , UZ BOLA MENENA HYDRAULICKA JEDNOTKA PORUCHA PREVODOVKY , VYMENA",03217,Not operating,2017-07-31,2015-11-17,28401,SVK,Slovakia,0,230.85,691.95,4230.69,1482.4,0.0,0,6635.89,8.6,1,Regular,
2017-09-25,201709,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890FU519300,9AT,Q5LH,80188,6221,"KIT,OIL PAN",062355L9000,"KIT,AWD SHAFT SEA",1,20,023,0015760555,23Z220170829000012,"PRI JAZDE NAD 130KM/H SA ROZSVIETI KONTROLKA PREVODOVKY , NUDZOVY REZIM , UZ BOLA MENENA HYDRAULICKA JEDNOTKA PORUCHA PREVODOVKY , VYMENA",03217,Not operating,2017-07-31,2015-11-17,28401,SVK,Slovakia,0,230.85,691.95,4230.69,1482.4,0.0,0,6635.89,8.6,1,Regular,
2017-09-25,201709,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890FU522562,9AT,Q5LH,73176,6230,"KIT,SHAFT SEALING",062305J4000,"KIT,SHAFT SEALING",1,1,028,0015769389,21N220170925000046,NETESNI GUFERO L.POLOOSY,-----,,2017-08-15,2015-12-18,24561,CZE,Czech Republic,0,133.21,202.73,28.44,9.97,0.0,0,374.35,5.1,1,Regular,
2017-09-25,201709,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890FU524749,9AT,Q5LH,104023,6201,"KIT,AT-TRNS",062015LHE02,"KIT,AT-TRNS",1,1,CHI191 0,0015874405,202220170925001114,CHECKED AND FOUND OIL LEAKING FROM GEARBOX CASING OIL LEAKING UNDER BODY,-----,,2017-09-14,2016-01-25,11587,GBR,United Kingdom,0,594.42,0.0,3866.84,848.39,0.0,0,5309.65,6.1,1,Regular,
2017-09-25,201709,2016,U,HUM (Automobile Plant),2013,CR-V,SHSRE6880GU015350,9AT,Q5LH,212103,6233,"KIT,COVER II",062015LHE02,"KIT,AT-TRNS",1,2,01290,0015750531,245220170814000081,"AT OELVERLUST, VORW[RTS GANG 1 UND 2 MAHLGER[USCH, R]CKFAHRGANG MAHLGER[USCH AUTOMAT SCHALTET SCHLECHT UND ST\R LAMPE LEUCHTET AUF",07408,Improperly sealed,2017-08-09,2016-12-14,5765,CHE,Switzerland,0,1323.58,0.0,4271.92,2215.84,0.0,0,7811.36,6.7,1,Regular,
2017-09-25,201709,2016,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890GU015851,9AT,Q5LH,212233,6201,"KIT,AT-TRNS",062015LHE12,"KIT,AT-TRNS",1,1,SI22901,0015595685,229220170919000016,"OLJE IZ MENJALNIKA JE SPUSTILO  CENA MENJALNIKA JE 3.949,77?  OLJA NISMO POTREBOVALI PRI ZAMENJAVI MENJALNIKA MED VO?NJO AVTOMATSKI MENJALNIK TE?KO PRESTAVLJA, SAM ZAVIRA, POKA, UDARJA.",07409,Insufficient grease/oil,2017-06-26,2017-01-03,1419,SVN,Slovenia,0,218.32,0.0,4712.13,4202.75,53.68,0,9186.89,6.1,1,Regular,
2017-09-28,201709,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6880FU507401,9AT,Q5LH,40357,6222,"KIT,HYDRAULIC CON",062225LH000,"KIT,HYDRAULIC CON",1,2,001,6147092060,614220170913000015,"TEMOIN "" D"" RESTE ALLUMEE",-----,,2017-09-05,2015-07-01,33017,MAR,Morocco,0,61.35,0.0,1374.37,1457.8,0.0,0,2893.53,5.5,1,Regular,
2017-09-28,201709,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6880FU513912,9AT,Q5LH,71108,6201,"KIT,AT-TRNS",062015LHE02,"KIT,AT-TRNS",1,3,657,6577082002,657220170823000003,THE VEHICLE MAKE ABNORMAL SOUND DURING DRIVING,-----,,2017-07-31,2015-09-18,15158,REU,Reunion,0,322.32,0.0,2442.13,1463.82,0.0,0,4228.3,6.1,1,Regular,
2017-09-28,201709,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890FU515438,9AT,Q5LH,77913,6201,"KIT,AT-TRNS",062015LHE12,"KIT,AT-TRNS",1,1,005,0015822695,26H220170925000021,TRANSMISIE AUTOMATA DEFECTA TRANSMISIA SCHIMBA CU SOCURI,03214,Erroneous operation,2017-08-30,2015-10-05,9822,ROM,Romania,0,200.56,105.68,9219.34,5633.01,0.0,0,15158.59,6.1,1,Regular,
2017-09-28,201709,2016,U,HUM (Automobile Plant),2013,CR-V,SHSRE6870GU015219,9AT,Q5LH,210254,6233,"KIT,COVER II",062335J4000,"KIT,COVER II",1,1,71,0015805831,21H220170928000247,"SAMOCH?D ZCHOLOWANY,BRAK NAP?DU ,G?O?NA PRACA SKRZYNI BIEG?W , WYCIEK OLEJU",-----,,2017-08-26,2016-12-12,27967,POL,Poland,0,25.92,214.07,32.44,10.91,0.0,0,283.35,0.6,1,Regular,
2017-09-28,201709,2017,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890HU001300,9AT,Q5LH,254489,6233,"KIT,COVER II",062335J4000,"KIT,COVER II",1,2,NEW500 0,0015906521,202220170928000347,OIL LEAK FROM TRANSMISSION,-----,,2017-09-25,2017-04-05,1139,GBR,United Kingdom,0,54.69,0.0,36.7,8.05,0.0,0,99.44,0.6,1,Regular,
2017-09-30,201710,2017,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890HU002398,9AT,Q5LH,259300,6233,"KIT,COVER II",062335J4000,"KIT,COVER II",1,1,TR16013,0015889096,20T220170930001065,ARA[ [EK$C$ $LE GELD$   ARACIN ALTINDAN YA] DAMLATIYOR ARACIN ALTINDAN YA] DAMLATIYOR,00201,Bent,2017-09-20,2017-05-04,4632,TUR,Turkey,0,21.69,0.0,32.18,21.87,0.0,0,75.75,0.6,1,Regular,
