HM Claim Recognition Date (yyyy/mm/dd),HM Fiscal Month (yyyy/mm),Model Year,Manufacturing plant code,Manufacturing plant code name,Series Code,Series Name,VIN,Transmission Class(Description),Transmission Type Code,Transmission Serial No.,Failed Part No. (1-5),Reference Parts Name,Replacement Part No. (1-13),Replacement Part Name,Quantity of Replaced Parts,Quantity of Replaced Parts Total,Repair Dealer No.,Local Claim No.,HM Claim No.,Customer Voice,Defect Code,Defect Name,Repair Order Date (yyyy/mm/dd),Production Date (yyyy/mm/dd),Mileage (Mile),Applying Country Code,Applying Country Name,Approved Freight Total Amount (USD),Approved Labor Cost Total Amount (USD),Approved Material Total Amount (USD),Approved Part Total Amount (USD),Approved PLCA Total Amount (USD),Approved Sublet Total Amount (USD),Approved Tax Total Amount (USD),Approved Total Amount (USD),Total FRT,Debit/Credit,Debit/Credit Name,Debit/Credit Reason Description
2017-07-01,201707,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE5770FU007863,6MT,S6RM,3003016,20011,"BARE,TRNS ASSY",20011R6RT00,"BARE,TRNS ASSY",1,1,00632,0015552924,247220170701000007,ENLIGT KUND: DET HAR L?ST SIG IGEN I V?XELL?DAN OCH DET G?R INTE RUBBA SPAKEN. BILEN BLEV ST?ENDE P? PARKERINGEN P? JOBBET OCH FICK RINGA UT TEKNIKER P? PLATS D? FEL INTE KOMMMIT FRAM P? VERKSTAD.,-----,,2017-05-18,2015-09-24,8919,SWE,Sweden,0,614.08,0.0,2008.1,821.31,0.0,0,3443.5,4.7,1,Regular,
2017-07-03,201707,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890FU522564,9AT,Q5LH,0091082,06222,"KIT,HYDRAULIC CON",062225LH000,"KIT,HYDRAULIC CON",1,2,30455,0015475285,25N220170703000036,LYSER I FEJLLAMPE P? GEAR,-----,,2017-05-26,2015-12-18,12419,DNK,Denmark,0,650.67,0.0,1334.54,453.21,0.0,0,2438.43,5.5,1,Regular,
2017-07-03,201707,2016,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890GU015491,9AT,Q5LH,0210819,06201,"KIT,AT-TRNS",062015LHE02,"KIT,AT-TRNS",1,1,AVO024 0,0015614128,202220170703001230,"OIL LEAK FROM GEARBOX, CARRIED OUT GEARBOX OIL LEVEL CHECK AND WAS APPROX 1 LITRE IN BOX, TESS HAVE ADVISED TO REPLACE GEARBOX - REFER TO PREVIPOUS CLAIM, HAVE BEEN ADVISED TO RESUBMIT WITHOUT TORQU CONVERTOR",-----,,2017-06-30,2016-12-16,7794,GBR,United Kingdom,0,539.32,260.04,3741.4,820.86,0.0,0,5361.64,6.1,1,Regular,
2017-07-04,201707,2016,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890GU010585,9AT,Q5LH,0166677,06233,"KIT,COVER II",062335J4000,"KIT,COVER II",1,5,TR35013,0015510578,20T220170704000006,@ANZUMAN ARKA KAPAK CONTASINDA YA] KA[A]I @ANZUMAN ARKA KAPAK CONTASINDA YA] KA[A]I,00401,Distorted,2017-05-01,2016-10-10,3358,TUR,Turkey,0,20.93,0.0,103.11,70.07,0.0,0,194.13,0.6,1,Regular,
2017-07-04,201707,2016,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890GU011274,9AT,Q5LH,0189774,06223,"KIT,SENSOR UNIT",062235LH000,"KIT,SENSOR UNIT",1,3,TR35013,0015559132,20T220170704000022,"MOTOR $KAZ LAMBASI YANIYOR M""@TER$ BEYANINA G#RE MOTOR UYARI $KAZI VERD$]$ $FADE ED$L$YOR.",00401,Distorted,2017-05-09,2016-10-22,3523,TUR,Turkey,0,191.9,0.0,289.4,196.68,0.0,0,677.98,5.5,1,Regular,
2017-07-12,201707,2016,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890GU001045,9AT,Q5LH,0138830,06233,"KIT,COVER II",062335J4000,"KIT,COVER II",1,4,TR23013,0015641382,20T220170712000005,ARACIN CEKICIYLE GELDI,01102,Deteriorated,2017-07-10,2016-05-17,948,TUR,Turkey,0,21.12,0.0,87.52,59.48,0.0,0,168.14,0.6,1,Regular,
2017-07-13,201707,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6880FU506424,9AT,Q5LH,0043385,06201,"KIT,AT-TRNS",062015LHE02,"KIT,AT-TRNS",1,1,107060,0015456360,201220170630000558,"ABNORMALE GER[USCHE, GETRIEBE ERNEUERN",-----,,2017-05-08,2015-06-09,5907,DEU,Germany,0,574.28,0.0,3957.93,1935.42,0.0,0,6467.64,6.7,1,Regular,
2017-07-13,201707,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6880FU524492,9AT,Q5LH,0099100,06201,"KIT,AT-TRNS",062015LHE02,"KIT,AT-TRNS",1,1,119372,0015601028,201220170711000112,"MOTOR STARTET AUS START/STOPP NICHT MEHR, MUSS MIT SCHL]SSEL ANGELASSEN WERDEN. START/STOPP DANN OHNE FUNKTION FEHLERMELDUNG GETRIEBE KLAUENKUPPLUNG A FEHLFUNKTION ERSTE SCHADENMELDUNG 12.05.2017",-----,,2017-06-27,2016-01-22,9468,DEU,Germany,0,489.39,0.0,3957.93,1935.42,0.0,0,6382.75,6.1,1,Regular,
2017-07-13,201707,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890FU517898,9AT,Q5LH,0082418,06201,"KIT,AT-TRNS",062015LHE12,"KIT,AT-TRNS",1,1,10053,0015551308,26N220170701000023,VIL IKKE I DRIVE ELLER REVERS,-----,,2017-06-13,2015-10-29,13876,NOR,Norway,0,762.2,0.0,4316.16,1665.61,0.0,0,6743.97,6.1,1,Regular,
2017-07-14,201707,2016,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890GU013864,9AT,Q5LH,0203116,06201,"KIT,AT-TRNS",062015LHE02,"KIT,AT-TRNS",1,7,CRO587 0,0015609678,202220170714000367,VEHICLE RECOVERED IN BY THE AA - VEHICLE HOLDING BACK AND NOISE FROM TRANSMISSION AREA.,-----,,2017-06-29,2016-11-28,4732,GBR,United Kingdom,0,568.37,0.0,3840.3,842.56,0.0,0,5251.24,6.1,1,Regular,
2017-07-15,201707,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6740FU210033,6MT,ER7Z,1210648,20011,"BARE,TRNS ASSY",20011R7ZX40,"BARE,TRNS ASSY",1,1,BRI492 0,0015562106,202220170715000078,"CAR RECOVERED IN LOSS OF DRIVE, INSPECTED VEHICLE, GEARBOX CASING BROKEN UP LOSS OF OIL, REMOVED UNIT AND REMOVE TOP CASING FOUND TOP BEARING HAS TOTALLY DISINTEGRATED CAUSING MAJOR FAILURE OF TRANSMISSION NOISE FROM CAR AND LOSS OF DRIVE",01101,Permanent set-in fatigue,2017-06-13,2015-10-08,70160,GBR,United Kingdom,0,0.0,0.0,1719.18,377.19,0.0,0,2096.37,5.6,1,Regular,
2017-07-15,201707,2016,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890GU006222,9AT,Q5LH,0158084,06233,"KIT,COVER II",062335J4000,"KIT,COVER II",1,1,00520,0015541993,247220170715000010,L?CKAGE OLJA FR?N SIDOK?PA,-----,,2017-06-08,2016-07-06,6474,SWE,Sweden,0,84.23,0.0,34.67,14.17,0.0,0,133.07,0.6,1,Regular,
2017-07-17,201707,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6870FU509111,9AT,Q5LH,0060034,06228,"KIT,TRQ/CONV OIL",062285J4000,"KIT,TRQ/CONV OIL",1,2,109011,0015417127,201220170717000572,\LVERLUST GETRIEBE,-----,,2017-05-15,2015-07-20,16864,DEU,Germany,0,418.9,0.0,24.4,11.93,0.0,0,455.23,6.3,1,Regular,
2017-07-18,201707,2016,U,HUM (Automobile Plant),2013,CR-V,SHSRE6880GU012233,9AT,Q5LH,0194661,06233,"KIT,COVER II",062335J4000,"KIT,COVER II",1,1,118286,0015621258,201220170718000621,STARKER \LVERLUST VOM \L-DECKEL GETRIEBESEITE LINKS.,-----,,2017-07-03,2016-11-10,838,DEU,Germany,0,37.2,0.0,30.71,15.01,0.0,0,82.93,0.6,1,Regular,
2017-07-19,201707,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE5870FU201544,5AT,M6GA,3206191,20021,"TRNS ASSY,BARE",20021R6G000,"TRNS ASSY,BARE",1,1,R0417,0015551768,20F220170630000120,ТЕЧЬ АКПП. ТРЕЩИНА КОРПУСА АКПП. ТЕЧЬ АКПП. ТРЕЩИНА КОРПУСА АКПП.,07601,Faulty casting,2017-06-14,2015-06-15,5463,RUS,Russian Federation,0,126.67,185.85,7516.44,0.0,0.11,0,7829.09,6.3,1,Regular,
2017-07-19,201707,2016,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890GU012008,9AT,Q5LH,0196134,06233,"KIT,COVER II",062335J4000,"KIT,COVER II",1,6,TR06013,0015551143,20T220170719000517,@ANZUMAN YAN KAPA]INDA YA] KA[A]I ARA[ KURTARICI $LE SERV$SE GET$R$LD$,07404,Poor assembly,2017-06-07,2016-11-08,3301,TUR,Turkey,0,21.25,8.66,122.96,83.56,0.0,0,236.44,0.6,1,Regular,
2017-07-19,201707,2016,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890GU014709,9AT,Q5LH,0210936,06233,"KIT,COVER II",062335J4000,"KIT,COVER II",1,2,TR54023,0015583502,20T220170719000378,ARACIN @ANZIMANINDA YA] KA[A]I VAR.,03214,Erroneous operation,2017-06-19,2016-12-06,1166,TUR,Turkey,0,21.25,2.59,32.08,21.81,0.0,0,77.74,0.6,1,Regular,
2017-07-19,201707,2016,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890GU015576,9AT,Q5LH,0212128,06233,"KIT,COVER II",062335J4000,"KIT,COVER II",1,11,TR54023,0015524905,20T220170719000344,ARACIN MOTOR ARIZA LAMBASI YANIYOR. @ANZIMAN ARIZA LAMBASI YANIYOR. 60 KM HIZI GE[M$YOR.,03214,Erroneous operation,2017-06-07,2016-12-16,656,TUR,Turkey,0,21.25,2.02,39.95,27.15,0.0,0,90.38,0.6,1,Regular,
2017-07-19,201707,2016,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890GU017897,9AT,Q5LH,0225039,06233,"KIT,COVER II",062335J4000,"KIT,COVER II",1,2,TR54023,0015614328,20T220170719000373,ARACIN MOTOR ARIZA LAMBASI YANIYOR. @ANZIMAN ARIZASI VE YA] KA[A]I VAR.,03214,Erroneous operation,2017-06-30,2017-02-13,950,TUR,Turkey,0,21.25,2.3,43.29,29.42,0.0,0,96.28,0.6,1,Regular,
2017-07-20,201707,2016,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890GU011769,9AT,Q5LH,0193134,06233,"KIT,COVER II",062335J4000,"KIT,COVER II",1,1,TR41083,0015615947,20T220170720000307,@ANZIMANDA YA] KACA]I VAR @ANZUMAN CONTASI DE]I@TIRLMI@TIR.,00401,Distorted,2017-06-30,2016-11-01,4138,TUR,Turkey,0,21.2,125.83,31.46,21.38,0.0,0,199.9,0.6,1,Regular,
2017-07-20,201707,2016,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890GU017520,9AT,Q5LH,0220409,06233,"KIT,COVER II",062335J4000,"KIT,COVER II",1,6,TR16013,0015583001,20T220170720000309,ARA[ [EK$C$ $LE GELD$  ARACIN ALTINDAN YA] DAMLATIYOR KONTROL ARACIN ALTINDAN YA] DAMLATIYOR,01102,Deteriorated,2017-06-22,2017-02-03,738,TUR,Turkey,0,21.2,0.0,125.48,85.28,0.0,0,231.99,0.6,1,Regular,
2017-07-21,201707,2016,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890GU007641,9AT,Q5LH,0162030,06233,"KIT,COVER II",062335J4000,"KIT,COVER II",1,5,TR61043,0015479180,20T220170721000372,"M""@TER$ BEYANINA G#RE @ANZUMANDA YA] KA[A]I VAR YAPILAN $NCELEMEDE @ANZIMAN KAPA]INDAN YA] KA[A]I OLDU]U TESP$T ED$LM$@T$R",00401,Distorted,2017-05-25,2016-07-21,6871,TUR,Turkey,0,21.38,7.51,105.35,71.59,0.0,0,205.85,0.6,1,Regular,
2017-07-21,201707,2016,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890GU012076,9AT,Q5LH,0193114,06233,"KIT,COVER II",062335J4000,"KIT,COVER II",1,5,TR61043,0015413545,20T220170721000377,"M""@TER$ BEYANINA G#RE V$TES ATARKEN ARA[TA VURUNTU OLUYOR. YAPILAN TEST VE $NCELEMEDE KAPAKTA YA] KA[A]I OLDU]U VE VURUNTU YAPTI]I TESP$T ED$LM$@T$R",00401,Distorted,2017-05-13,2016-11-09,2993,TUR,Turkey,0,21.38,0.0,105.35,71.59,0.0,0,198.33,0.6,1,Regular,
2017-07-21,201707,2016,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890GU014828,9AT,Q5LH,0210231,06233,"KIT,COVER II",062335J4000,"KIT,COVER II",1,1,TR44033,0015618154,20T220170721000127,"M""@TER$ BEYANI  ARACA YOL YARDIM YAPILACAK ARACA YOL YARDIMA GIDILDIARACIN SANZIMAN LAMBASI YANIYOR",00401,Distorted,2017-07-03,2016-12-07,981,TUR,Turkey,0,21.38,300.0,31.73,21.56,23.35,0,398.04,0.6,1,Regular,
2017-07-26,201707,2017,U,HUM (Automobile Plant),2013,CR-V,SHSRE6870HU002089,9AT,Q5LH,0262873,06233,"KIT,COVER II",062335J4000,"KIT,COVER II",1,1,TR34153,0015684357,20T220170726000668,ARA[ @ANZIMAN ALT KISMINDAN YAG KACIRIYOR,00401,Distorted,2017-07-21,2017-04-24,471,TUR,Turkey,0,21.43,150.44,31.78,21.6,0.0,0,225.25,0.6,1,Regular,
2017-07-27,201707,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890FU532939,9AT,Q5LH,0130891,06201,"KIT,AT-TRNS",062015LHE02,"KIT,AT-TRNS",1,3,JOH358 0,0015681167,202220170727000225,UNABLE TO ENGAGE/DISENGAGE PARK.,-----,,2017-07-20,2016-04-21,14944,GBR,United Kingdom,0,535.83,0.0,4242.12,930.71,0.0,0,5708.68,6.1,1,Regular,
2017-07-27,201707,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890FU532939,9AT,Q5LH,0130891,06201,"KIT,AT-TRNS",062275LH000,"KIT,TRQ/CONV",1,3,JOH358 0,0015681167,202220170727000225,UNABLE TO ENGAGE/DISENGAGE PARK.,-----,,2017-07-20,2016-04-21,14944,GBR,United Kingdom,0,535.83,0.0,4242.12,930.71,0.0,0,5708.68,6.1,1,Regular,
2017-07-27,201707,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890FU532939,9AT,Q5LH,0130891,06201,"KIT,AT-TRNS",062285J4000,"KIT,TRQ/CONV OIL",1,3,JOH358 0,0015681167,202220170727000225,UNABLE TO ENGAGE/DISENGAGE PARK.,-----,,2017-07-20,2016-04-21,14944,GBR,United Kingdom,0,535.83,0.0,4242.12,930.71,0.0,0,5708.68,6.1,1,Regular,
2017-07-28,201707,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890FU505942,9AT,Q5LH,0037124,06201,"KIT,AT-TRNS",062015LHE12,"KIT,AT-TRNS",1,5,262250,0015533153,207220170713000124,ACCOUS BOITE - VU PASCAL LEMAITRE IDEM,01102,Deteriorated,2017-06-09,2015-06-02,60143,FRA,France,0,541.35,146.31,4618.27,2462.92,0.0,0,7768.86,6.1,1,Regular,
2017-07-28,201707,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890FU505942,9AT,Q5LH,0037124,06201,"KIT,AT-TRNS",062275LH000,"KIT,TRQ/CONV",1,5,262250,0015533153,207220170713000124,ACCOUS BOITE - VU PASCAL LEMAITRE IDEM,01102,Deteriorated,2017-06-09,2015-06-02,60143,FRA,France,0,541.35,146.31,4618.27,2462.92,0.0,0,7768.86,6.1,1,Regular,
2017-07-28,201707,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890FU511746,9AT,Q5LH,0068670,06201,"KIT,AT-TRNS",062015LHE02,"KIT,AT-TRNS",1,1,TR07033,0015645867,20T220170720001002,"ARA[ GER$ VE ""ST V$TESLERE GE[M$YOR,V$TES KONUM G#STERGES$ YANIP S#N""YOR @$KAYET$ $LE GELM$@T$R.YAPILAN KONTROLLERDE ARIZA KODUNDAN YOLA CIKILARAK KATOLOGTAK$ YOL $ZLEND$ SONU[ OLARAK SANZUMAN DE]$@$M$ OLARAK CIKMAKTADIR. @ANZUMANIN DE]$@T$R$LMES$ GEREK$YOR.",00401,Distorted,2017-07-01,2015-08-28,20174,TUR,Turkey,0,218.54,0.0,4044.02,2748.31,0.0,0,7010.88,6.1,1,Regular,
2017-07-28,201707,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890FU517287,9AT,Q5LH,0077992,06201,"KIT,AT-TRNS",062015LHE02,"KIT,AT-TRNS",1,2,TR35023,0015455312,20T220170715000003,MEKANIK KONTROLLER YAPILACAK ARA[ HAREKET ETMIYOR,00401,Distorted,2017-05-05,2015-10-22,5834,TUR,Turkey,0,218.54,0.0,4062.51,2760.88,0.0,0,7041.93,6.1,1,Regular,
2017-07-28,201707,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890FU519300,9AT,Q5LH,0080188,06222,"KIT,HYDRAULIC CON",062225LH000,"KIT,HYDRAULIC CON",1,32,023,0015575121,23Z220170712000065,SVIETI KONTROLKA PREVODOVKY PORUCHA SPOJKY MENICA TOCIVEHO MOMENTU,03214,Erroneous operation,2017-06-13,2015-11-17,26888,SVK,Slovakia,0,278.49,0.0,1298.11,454.87,0.0,0,2031.48,10.6,1,Regular,
2017-07-31,201708,2016,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890GU017749,9AT,Q5LH,0215924,06233,"KIT,COVER II",062335J4000,"KIT,COVER II",1,2,02003,0015545246,293220170731000152,PERDIDA DE ACEITE CON GOTEO EN CAJA DE CAMBIOS AUTOMATICA,-----,,2017-06-12,2017-02-09,6744,ESP,Spain,0,147.14,0.0,64.49,33.78,0.0,0,245.42,2.6,1,Regular,
2017-08-01,201708,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6780FU512351,6MT,SLGM,1005591,44306,"SHAFT ASSY,L DRIV",200115LGF00,"BARE,TRNS ASSY",1,26,0067,0014988524,250220170609000068,CARDAN SORTI DE SON EMPLACEMENT FORT BRUIT BOITE DE VITESSE,-----,,2017-02-08,2015-09-04,17385,BEL,Belgium,0,890.78,0.0,2356.33,1280.9,0.0,0,4528.01,13.7,1,Regular,
2017-08-02,201708,2016,U,HUM (Automobile Plant),2013,CR-V,SHSRE6850GU014410,9AT,Q5LH,0202136,06201,"KIT,AT-TRNS",062015LHE02,"KIT,AT-TRNS",1,1,CHI191 0,0015649293,202220170802001272,MAJOR OIL LEAKAGE FROM GEARBOX ROAD TESTED VEHICLE FROM GEARBOX KNOCKING AND SLIPPING OFF GEAR,-----,,2017-07-10,2016-12-05,764,GBR,United Kingdom,0,580.27,0.0,3801.75,834.09,0.0,0,5216.12,6.1,1,Regular,
2017-08-07,201708,2016,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890GU012141,9AT,Q5LH,0190672,06233,"KIT,COVER II",062335J4000,"KIT,COVER II",1,2,46001  4,0015691448,293220170807000122,"FUGA POR TAPA LATERAL,ADJUNTO FOTO. EL ACEITE DE TRANSMISION NO DEJA PONER LAS UNIDADES QUE CORRESPONDE Y EL IMPORTE LO HEMOS PUESTO COMO SUBARRENDADO",-----,,2017-07-25,2016-11-09,1141,ESP,Spain,0,43.45,94.02,64.7,33.9,0.0,0,236.08,0.6,1,Regular,
2017-08-08,201708,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890FU508787,9AT,Q5LH,0057746,06227,"KIT,TRQ/CONV",062015LHE02,"KIT,AT-TRNS",1,4,118605,0015656092,201220170807000330,FUNKTIONSST\RUNG DES AUTOMATIKGETRIEBE UND DER FAHRER-  ASSISTENZSYSTEME WERDEN GEMELDET MEHRERE WARNLEUCHTEN IM DISPLAY AN,-----,,2017-07-03,2015-07-16,16172,DEU,Germany,0,374.37,261.49,4592.16,2245.56,0.0,0,7473.59,6.1,1,Regular,
2017-08-08,201708,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890FU508787,9AT,Q5LH,0057746,06227,"KIT,TRQ/CONV",062275LH000,"KIT,TRQ/CONV",1,4,118605,0015656092,201220170807000330,FUNKTIONSST\RUNG DES AUTOMATIKGETRIEBE UND DER FAHRER-  ASSISTENZSYSTEME WERDEN GEMELDET MEHRERE WARNLEUCHTEN IM DISPLAY AN,-----,,2017-07-03,2015-07-16,16172,DEU,Germany,0,374.37,261.49,4592.16,2245.56,0.0,0,7473.59,6.1,1,Regular,
2017-08-08,201708,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890FU532225,9AT,Q5LH,0132520,06201,"KIT,AT-TRNS",062015LHE12,"KIT,AT-TRNS",1,1,642941,0015684457,207220170807000052,TEMOIN BVA ALLUME   MANQUE DE PUISSANCE  TESS N? 332605,-----,,2017-07-21,2016-04-14,5964,FRA,France,0,475.15,70.81,4087.34,2179.77,0.0,0,6813.09,6.1,1,Regular,
2017-08-08,201708,2016,U,HUM (Automobile Plant),2013,CR-V,SHSRE6870GU013009,9AT,Q5LH,0202303,06233,"KIT,COVER II",062335J4000,"KIT,COVER II",1,1,055,0015691980,21N220170808000011,Z AUTOMATICK? P?EVODOVKY VYTEKLA KAPALINA - VADN? T?SN?N? NA BO?N?M KRYTU.,-----,,2017-07-25,2016-11-17,1438,CZE,Czech Republic,0,19.14,198.78,32.52,11.4,0.0,0,261.86,0.6,1,Regular,
2017-08-08,201708,2016,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890GU001079,9AT,Q5LH,0096955,06201,"KIT,AT-TRNS",062015LHE12,"KIT,AT-TRNS",1,4,TR09013,0015610592,20T220170807000303,"@ANZUMAN UYARISI VER$YOR, D LAMBASI YANIP S#N""YOR.ARA[ OBD DURUMUNA BAKILDI]INDA P0741 LOCK-UP KAVRAMASI DEVRE PERFORMANSI VEYA KAPALI KALMA UYARI LAMBASI YANDI]I G#R""LM""@T""R ARA[ HDS C$HAZINA BA]LANDI.ARIZA KODUNA G#RE TAM$R K$TAB$NDAN KONTROL ED$LD$.@ANZUMAN BEYN$ DE]$@MES$ GEREKL$",09999,For phenomena other than those stipulated.,2017-06-29,2016-05-17,22465,TUR,Turkey,0,220.88,128.6,4084.72,2775.97,0.0,0,7210.17,6.1,1,Regular,
2017-08-09,201708,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6880FU517838,9AT,Q5LH,0083344,06233,"KIT,COVER II",062335J4000,"KIT,COVER II",1,5,TR06023,0015712900,20T220170809000279,"@ANZUMAN ""ST KAPAKTAN YA] YAKA[A]I",00503,"Wear (other than tire, brake pad / shoe)",2017-07-27,2015-10-29,1683,TUR,Turkey,0,21.61,0.0,105.08,71.41,0.0,0,198.11,0.6,1,Regular,
2017-08-09,201708,2017,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890HU001725,9AT,Q5LH,0261263,06233,"KIT,COVER II",062335J4000,"KIT,COVER II",1,4,TR23013,0015641429,20T220170809000294,ARAC CEKICIYLE SERVISE GELDI,01102,Deteriorated,2017-07-10,2017-04-18,1364,TUR,Turkey,0,21.61,0.0,89.54,60.85,0.0,0,172.0,0.6,1,Regular,
2017-08-10,201708,2016,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890GU000806,9AT,Q5LH,0140969,06223,"KIT,SENSOR UNIT",062235LH000,"KIT,SENSOR UNIT",1,3,00520,0015645241,247220170810000012,"VILL INTE L?GGA IN D-L?GE EFTER ST?TT I P-L?GE, M?STE STARTA OM BILEN F?R ATT D-L?GE SKALL AKTIVERAS  ?VEN OLJEL?CKAGE SIDOK?PA",-----,,2017-07-10,2016-05-12,5248,SWE,Sweden,0,879.54,0.0,358.05,146.44,0.0,0,1384.05,6.1,1,Regular,
2017-08-10,201708,2016,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890GU000806,9AT,Q5LH,0140969,06223,"KIT,SENSOR UNIT",062335J4000,"KIT,COVER II",1,3,00520,0015645241,247220170810000012,"VILL INTE L?GGA IN D-L?GE EFTER ST?TT I P-L?GE, M?STE STARTA OM BILEN F?R ATT D-L?GE SKALL AKTIVERAS  ?VEN OLJEL?CKAGE SIDOK?PA",-----,,2017-07-10,2016-05-12,5248,SWE,Sweden,0,879.54,0.0,358.05,146.44,0.0,0,1384.05,6.1,1,Regular,
2017-08-10,201708,2016,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890GU000806,9AT,Q5LH,0140969,06224,"KIT,OIL COOLER",062245LH000,"KIT,OIL COOLER",1,1,00520,0015687835,247220170810000011,L?CKAGE T?TNINGAR OLJEKYLARE,-----,,2017-07-24,2016-05-12,5248,SWE,Sweden,0,158.61,0.0,114.68,46.9,0.0,0,320.2,1.1,1,Regular,
2017-08-14,201708,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890FU519400,9AT,Q5LH,0090489,06222,"KIT,HYDRAULIC CON",062225LH000,"KIT,HYDRAULIC CON",1,3,ROW126 0,0015733091,202220170814001746,VEHICLE STUCK IN PARK,-----,,2017-08-03,2015-11-18,8801,GBR,United Kingdom,0,459.08,0.0,1136.33,249.31,0.0,0,1844.72,5.5,1,Regular,
2017-08-22,201708,2015,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890FU524161,9AT,Q5LH,0099218,06230,"KIT,SHAFT SEALING",062305J4000,"KIT,SHAFT SEALING",1,1,TR06013,0015715485,20T220170822000496,"SA] #N AKS KE[ES$ YIRTIK 20.000 BAKIM KONTROLLER$NDE SOL #N AKS KE[ES$N$N YIRTIK OLDU]U G#R""LD""",00401,Distorted,2017-07-24,2016-01-20,12638,TUR,Turkey,0,36.24,0.0,27.49,18.68,0.0,0,82.44,1.0,1,Regular,
2017-08-25,201708,2016,U,HUM (Automobile Plant),2013,CR-V,SHSRE6850GU001817,9AT,Q5LH,0144602,06280,"UNIT ASSY,TRNS CO",062805LHE01,"UNIT ASSY,TRNS CO",1,1,HUG024 0,0015373002,202220170825000124,CUSTOMER COMPLAINED OF VEHICLE GOING INTO NEUTRAL WHEN ACCELERATING SPEAK TO TECHNICAL VIA TESS NUMBER 322339.  TRACE FAULT TO TRANSMISSION CONTROL MODULE AND REPLACE,-----,,2017-05-03,2016-05-27,13759,GBR,United Kingdom,0,143.71,0.0,288.71,63.33,0.0,0,495.76,1.7,1,Regular,
2017-08-25,201708,2017,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890HU001279,9AT,Q5LH,0259944,06280,"UNIT ASSY,TRNS CO",062805LHE01,"UNIT ASSY,TRNS CO",1,1,MAR479 0,0015661039,202220170825001234,"TOWED IN BY AA, 200 MILES, BATTERY HAS GONE FLAT  TESS TRACK 331389",-----,,2017-07-06,2017-04-05,279,GBR,United Kingdom,0,327.0,0.0,280.56,61.56,0.0,0,669.13,3.7,1,Regular,
2017-08-26,201708,2017,U,HUM (Automobile Plant),2013,CR-V,SHSRE6890HU004389,9AT,Q5LH,0294894,06233,"KIT,COVER II",062335J4000,"KIT,COVER II",1,1,TR20033,0015754175,20T220170826000100,"ARA[ [EKICI ILE GELMI@;  M""@TERI BEYANINA G#RE;ARA[ ALTTAN YA] AKITIYOR",09999,For phenomena other than those stipulated.,2017-08-10,2017-06-14,148,TUR,Turkey,0,21.71,0.0,32.21,21.89,0.0,0,75.82,0.6,1,Regular,
